Id,bySelf,companyID,corporateTariffCode,frequentFlyer,nationality,isAccess3D,isVip,legs0_arrivalAt,legs0_departureAt,legs0_duration,legs0_segments0_aircraft_code,legs0_segments0_arrivalTo_airport_city_iata,legs0_segments0_arrivalTo_airport_iata,legs0_segments0_baggageAllowance_quantity,legs0_segments0_baggageAllowance_weightMeasurementType,legs0_segments0_cabinClass,legs0_segments0_departureFrom_airport_iata,legs0_segments0_duration,legs0_segments0_flightNumber,legs0_segments0_marketingCarrier_code,legs0_segments0_operatingCarrier_code,legs0_segments0_seatsAvailable,legs0_segments1_aircraft_code,legs0_segments1_arrivalTo_airport_city_iata,legs0_segments1_arrivalTo_airport_iata,legs0_segments1_baggageAllowance_quantity,legs0_segments1_baggageAllowance_weightMeasurementType,legs0_segments1_cabinClass,legs0_segments1_departureFrom_airport_iata,legs0_segments1_duration,legs0_segments1_flightNumber,legs0_segments1_marketingCarrier_code,legs0_segments1_operatingCarrier_code,legs0_segments1_seatsAvailable,legs0_segments2_aircraft_code,legs0_segments2_arrivalTo_airport_city_iata,legs0_segments2_arrivalTo_airport_iata,legs0_segments2_baggageAllowance_quantity,legs0_segments2_baggageAllowance_weightMeasurementType,legs0_segments2_cabinClass,legs0_segments2_departureFrom_airport_iata,legs0_segments2_duration,legs0_segments2_flightNumber,legs0_segments2_marketingCarrier_code,legs0_segments2_operatingCarrier_code,legs0_segments2_seatsAvailable,legs0_segments3_aircraft_code,legs0_segments3_arrivalTo_airport_city_iata,legs0_segments3_arrivalTo_airport_iata,legs0_segments3_baggageAllowance_quantity,legs0_segments3_baggageAllowance_weightMeasurementType,legs0_segments3_cabinClass,legs0_segments3_departureFrom_airport_iata,legs0_segments3_duration,legs0_segments3_flightNumber,legs0_segments3_marketingCarrier_code,legs0_segments3_operatingCarrier_code,legs0_segments3_seatsAvailable,legs1_arrivalAt,legs1_departureAt,legs1_duration,legs1_segments0_aircraft_code,legs1_segments0_arrivalTo_airport_city_iata,legs1_segments0_arrivalTo_airport_iata,legs1_segments0_baggageAllowance_quantity,legs1_segments0_baggageAllowance_weightMeasurementType,legs1_segments0_cabinClass,legs1_segments0_departureFrom_airport_iata,legs1_segments0_duration,legs1_segments0_flightNumber,legs1_segments0_marketingCarrier_code,legs1_segments0_operatingCarrier_code,legs1_segments0_seatsAvailable,legs1_segments1_aircraft_code,legs1_segments1_arrivalTo_airport_city_iata,legs1_segments1_arrivalTo_airport_iata,legs1_segments1_baggageAllowance_quantity,legs1_segments1_baggageAllowance_weightMeasurementType,legs1_segments1_cabinClass,legs1_segments1_departureFrom_airport_iata,legs1_segments1_duration,legs1_segments1_flightNumber,legs1_segments1_marketingCarrier_code,legs1_segments1_operatingCarrier_code,legs1_segments1_seatsAvailable,legs1_segments2_aircraft_code,legs1_segments2_arrivalTo_airport_city_iata,legs1_segments2_arrivalTo_airport_iata,legs1_segments2_baggageAllowance_quantity,legs1_segments2_baggageAllowance_weightMeasurementType,legs1_segments2_cabinClass,legs1_segments2_departureFrom_airport_iata,legs1_segments2_duration,legs1_segments2_flightNumber,legs1_segments2_marketingCarrier_code,legs1_segments2_operatingCarrier_code,legs1_segments2_seatsAvailable,legs1_segments3_aircraft_code,legs1_segments3_arrivalTo_airport_city_iata,legs1_segments3_arrivalTo_airport_iata,legs1_segments3_baggageAllowance_quantity,legs1_segments3_baggageAllowance_weightMeasurementType,legs1_segments3_cabinClass,legs1_segments3_departureFrom_airport_iata,legs1_segments3_duration,legs1_segments3_flightNumber,legs1_segments3_marketingCarrier_code,legs1_segments3_operatingCarrier_code,legs1_segments3_seatsAvailable,miniRules0_monetaryAmount,miniRules0_percentage,miniRules0_statusInfos,miniRules1_monetaryAmount,miniRules1_percentage,miniRules1_statusInfos,pricingInfo_isAccessTP,pricingInfo_passengerCount,profileId,ranker_id,requestDate,searchRoute,sex,taxes,totalPrice,selected,__index_level_0__
502,true,53359,,SU,36,false,false,2024-05-23T16:10:00,2024-05-23T05:30:00,14:40:00,320,SVX,SVX,2.0,0.0,2.0,KJA,03:00:00,247,U6,U6,3.0,320,MRV,MRV,2.0,0.0,2.0,SVX,03:25:00,205,U6,U6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,2070715,8148fbf6b5c7447c8f506cdd39a01b1c,2024-05-17 05:51:11,KJAMRV,true,3015.0,65545.0,0,502
503,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,0.0,0.0,1.0,OVB,05:15:00,5219,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,19519.0,0,503
504,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,1.0,0.0,1.0,OVB,05:15:00,5219,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,25239.0,1,504
505,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,1.0,0.0,1.0,OVB,05:15:00,5219,S7,S7,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,38689.0,0,505
506,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,1.0,0.0,2.0,OVB,05:15:00,5219,S7,S7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,1.0,0.0,,0.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,44174.0,0,506
507,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,1.0,0.0,2.0,OVB,05:15:00,5219,S7,S7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,1.0,3500.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,56639.0,0,507
508,true,60734,,,36,false,false,2024-06-26T09:00:00,2024-06-25T23:45:00,05:15:00,73H,GDX,GDX,2.0,0.0,2.0,OVB,05:15:00,5219,S7,S7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,719.0,77919.0,0,508
509,true,60734,,,36,false,false,2024-06-26T14:55:00,2024-06-25T22:40:00,12:15:00,319,KHV,KHV,0.0,0.0,1.0,OVB,04:50:00,5643,SU,HZ,5.0,319,GDX,GDX,0.0,0.0,1.0,KHV,02:25:00,5612,SU,HZ,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,1215.0,22755.0,0,509
510,true,60734,,,36,false,false,2024-06-26T14:55:00,2024-06-25T22:40:00,12:15:00,319,KHV,KHV,1.0,0.0,1.0,OVB,04:50:00,5643,SU,HZ,5.0,319,GDX,GDX,1.0,0.0,1.0,KHV,02:25:00,5612,SU,HZ,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,1215.0,25155.0,0,510
511,true,60734,,,36,false,false,2024-06-26T14:55:00,2024-06-25T22:40:00,12:15:00,319,KHV,KHV,2.0,0.0,1.0,OVB,04:50:00,5643,SU,HZ,5.0,319,GDX,GDX,2.0,0.0,1.0,KHV,02:25:00,5612,SU,HZ,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,1215.0,27555.0,0,511
512,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T16:30:00,14:55:00,321,MOW,SVO,0.0,0.0,1.0,OVB,04:15:00,1463,SU,SU,6.0,773,GDX,GDX,0.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,32035.0,0,512
513,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T16:30:00,14:55:00,321,MOW,SVO,1.0,0.0,1.0,OVB,04:15:00,1463,SU,SU,6.0,773,GDX,GDX,1.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,37540.0,0,513
514,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T16:30:00,14:55:00,321,MOW,SVO,2.0,0.0,1.0,OVB,04:15:00,1463,SU,SU,6.0,773,GDX,GDX,2.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,50140.0,0,514
515,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T10:05:00,21:20:00,32B,MOW,SVO,0.0,0.0,1.0,OVB,04:15:00,1307,SU,SU,6.0,773,GDX,GDX,0.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,32035.0,0,515
516,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T10:05:00,21:20:00,32B,MOW,SVO,1.0,0.0,1.0,OVB,04:15:00,1307,SU,SU,6.0,773,GDX,GDX,1.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,37540.0,0,516
517,true,60734,,,36,false,false,2024-06-26T11:25:00,2024-06-25T10:05:00,21:20:00,32B,MOW,SVO,2.0,0.0,1.0,OVB,04:15:00,1307,SU,SU,6.0,773,GDX,GDX,2.0,0.0,1.0,SVO,07:15:00,6289,SU,FV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,,1,3343090,00fcb87b330a4e87818da2c6dad6d5c6,2024-05-17 06:17:16,OVBGDX,false,955.0,50140.0,0,517
518,true,43113,,,36,false,false,2024-05-18T08:30:00,2024-05-18T06:35:00,03:55:00,73H,AER,AER,0.0,0.0,1.0,SVX,03:55:00,340,DP,DP,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,275.0,14024.0,0,518
519,true,43113,,,36,false,false,2024-05-18T08:30:00,2024-05-18T06:35:00,03:55:00,73H,AER,AER,1.0,0.0,1.0,SVX,03:55:00,340,DP,DP,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,275.0,16574.0,1,519
520,true,43113,,,36,false,false,2024-05-18T08:30:00,2024-05-18T06:35:00,03:55:00,73H,AER,AER,1.0,0.0,1.0,SVX,03:55:00,340,DP,DP,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,275.0,20574.0,0,520
521,true,43113,,,36,false,false,2024-05-18T09:25:00,2024-05-18T07:45:00,03:40:00,320,AER,AER,0.0,0.0,1.0,SVX,03:40:00,305,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,15901.0,0,521
522,true,43113,,,36,false,false,2024-05-18T09:25:00,2024-05-18T07:45:00,03:40:00,320,AER,AER,1.0,0.0,1.0,SVX,03:40:00,305,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,17901.0,0,522
523,true,43113,,,36,false,false,2024-05-18T09:25:00,2024-05-18T07:45:00,03:40:00,320,AER,AER,2.0,0.0,1.0,SVX,03:40:00,305,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,21401.0,0,523
524,true,43113,,,36,false,false,2024-05-18T18:50:00,2024-05-18T17:00:00,03:50:00,320,AER,AER,0.0,0.0,1.0,SVX,03:50:00,321,U6,U6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,14701.0,0,524
525,true,43113,,,36,false,false,2024-05-18T18:50:00,2024-05-18T17:00:00,03:50:00,320,AER,AER,1.0,0.0,1.0,SVX,03:50:00,321,U6,U6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,16701.0,0,525
526,true,43113,,,36,false,false,2024-05-18T18:50:00,2024-05-18T17:00:00,03:50:00,320,AER,AER,2.0,0.0,1.0,SVX,03:50:00,321,U6,U6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,20201.0,0,526
527,true,43113,,,36,false,false,2024-05-18T15:45:00,2024-05-18T13:55:00,03:50:00,320,AER,AER,0.0,0.0,1.0,SVX,03:50:00,219,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,15901.0,0,527
528,true,43113,,,36,false,false,2024-05-18T15:45:00,2024-05-18T13:55:00,03:50:00,320,AER,AER,1.0,0.0,1.0,SVX,03:50:00,219,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,17901.0,0,528
529,true,43113,,,36,false,false,2024-05-18T15:45:00,2024-05-18T13:55:00,03:50:00,320,AER,AER,2.0,0.0,1.0,SVX,03:50:00,219,U6,U6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1500.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1801.0,21401.0,0,529
530,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,0.0,0.0,1.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,26771.0,0,530
531,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,1.0,0.0,1.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,28631.0,0,531
532,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,2.0,0.0,1.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,37631.0,0,532
533,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,1.0,0.0,2.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,71771.0,0,533
534,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,2.0,0.0,2.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,74261.0,0,534
535,true,43113,148,,36,true,false,2024-05-18T18:05:00,2024-05-18T16:05:00,04:00:00,32A,AER,AER,2.0,0.0,2.0,SVX,04:00:00,2919,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,371.0,93521.0,0,535
536,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,0.0,0.0,1.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,0.0,0.0,1.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,16672.0,0,536
537,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,1.0,0.0,1.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,1.0,0.0,1.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,17902.0,0,537
538,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,2.0,0.0,1.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,2.0,0.0,1.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,23482.0,0,538
539,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,1.0,0.0,2.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,1.0,0.0,2.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,79072.0,0,539
540,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,2.0,0.0,2.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,2.0,0.0,2.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,81802.0,0,540
541,true,43113,148,,36,true,false,2024-05-18T12:50:00,2024-05-18T07:00:00,07:50:00,32B,MOW,SVO,2.0,0.0,2.0,SVX,02:25:00,1407,SU,SU,1.0,32B,AER,AER,2.0,0.0,2.0,SVO,03:55:00,1116,SU,SU,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,0.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,102862.0,0,541
542,true,43113,148,,36,true,false,2024-05-18T17:15:00,2024-05-18T11:50:00,07:25:00,320,MOW,SVO,0.0,0.0,1.0,SVX,02:35:00,1411,SU,SU,2.0,32B,AER,AER,0.0,0.0,1.0,SVO,03:50:00,1176,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,0.0,,0.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,19272.0,0,542
543,true,43113,148,,36,true,false,2024-05-18T17:15:00,2024-05-18T11:50:00,07:25:00,320,MOW,SVO,1.0,0.0,1.0,SVX,02:35:00,1411,SU,SU,2.0,32B,AER,AER,1.0,0.0,1.0,SVO,03:50:00,1176,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0,,1.0,4600.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,20692.0,0,543
544,true,43113,148,,36,true,false,2024-05-18T17:15:00,2024-05-18T11:50:00,07:25:00,320,MOW,SVO,2.0,0.0,1.0,SVX,02:35:00,1411,SU,SU,2.0,32B,AER,AER,2.0,0.0,1.0,SVO,03:50:00,1176,SU,SU,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,1.0,1.0,1,3444379,8f005d0525ff4ee08b68417d5e08220f,2024-05-17 06:23:28,SVXAER,true,1072.0,27172.0,0,544
