user_id,item_id,rating,date
679445,239928,5,1/16/2009 0:00
1043990,39445,1,1/16/2009 0:00
593103,332403,5,1/16/2009 0:00
788554,346459,5,1/16/2009 0:00
422110,269838,5,1/17/2009 0:00
1122319,347302,4,1/17/2009 0:00
440634,65092,5,1/17/2009 0:00
718016,296252,5,1/17/2009 0:00
534653,87401,5,1/17/2009 0:00
841754,27283,5,1/17/2009 0:00
1028382,240847,1,1/17/2009 0:00
351039,273716,5,1/17/2009 0:00
804920,335760,5,1/17/2009 0:00
1051793,347216,5,1/17/2009 0:00
423633,239498,5,1/17/2009 0:00
881819,349875,4,1/18/2009 0:00
672616,314897,5,1/18/2009 0:00
291332,45815,1,1/18/2009 0:00
452045,78728,5,1/18/2009 0:00
519638,41098,5,1/18/2009 0:00
813923,346381,4,1/18/2009 0:00
911128,346292,4,1/18/2009 0:00
993604,275086,3,1/18/2009 0:00
561497,10462,4,1/18/2009 0:00
485980,337176,4,1/18/2009 0:00
667915,271301,5,1/19/2009 0:00
1125280,136149,5,1/19/2009 0:00
708855,283352,5,1/19/2009 0:00
638149,326519,4,1/19/2009 0:00
708855,219694,5,1/19/2009 0:00
466059,331552,5,1/19/2009 0:00
998712,347873,5,1/19/2009 0:00
544438,288312,5,1/19/2009 0:00
124030,273126,5,1/20/2009 0:00
828499,330992,5,1/20/2009 0:00
926229,323348,4,1/20/2009 0:00
869919,343337,5,1/20/2009 0:00
988374,198573,5,1/20/2009 0:00
503628,211658,4,1/20/2009 0:00
420301,325853,4,1/20/2009 0:00
1084369,350233,3,1/20/2009 0:00
388155,106857,5,1/20/2009 0:00
308876,325566,5,1/20/2009 0:00
227164,264635,5,1/21/2009 0:00
909910,220622,5,1/21/2009 0:00
85488,348591,4,1/21/2009 0:00
910726,10592,5,1/21/2009 0:00
401366,350241,5,1/21/2009 0:00
1120307,115146,5,1/21/2009 0:00
625898,25256,4,1/22/2009 0:00
232037,307352,0,1/22/2009 0:00
307266,229527,4,1/22/2009 0:00
1051748,258327,4,1/22/2009 0:00
51224,287006,0,1/22/2009 0:00
89549,350998,5,1/22/2009 0:00
511730,332587,3,1/22/2009 0:00
812186,351136,5,1/22/2009 0:00
670786,40550,5,1/22/2009 0:00
956709,112969,4,1/23/2009 0:00
505183,208237,5,1/23/2009 0:00
836708,327866,4,1/23/2009 0:00
515395,346172,5,1/23/2009 0:00
860237,88379,2,1/23/2009 0:00
576644,182679,5,1/23/2009 0:00
1063227,104164,3,1/23/2009 0:00
1062673,97767,4,1/23/2009 0:00
27443,205426,5,1/23/2009 0:00
219332,341397,5,1/23/2009 0:00
110125,195900,3,1/23/2009 0:00
340843,331054,2,1/23/2009 0:00
422930,340363,4,1/24/2009 0:00
1136770,284135,5,1/24/2009 0:00
180391,241125,0,1/24/2009 0:00
402279,211410,3,1/24/2009 0:00
1041056,156334,5,1/24/2009 0:00
647505,293921,5,1/24/2009 0:00
298098,343391,3,1/24/2009 0:00
626096,343839,5,1/24/2009 0:00
121433,331876,5,1/25/2009 0:00
571706,295821,5,1/25/2009 0:00
622650,133865,4,1/25/2009 0:00
642204,303779,0,1/25/2009 0:00
810212,342776,0,1/25/2009 0:00
27702,208393,5,1/25/2009 0:00
28691,194351,0,1/25/2009 0:00
480970,351173,5,1/25/2009 0:00
1034078,226733,5,1/25/2009 0:00
529949,349757,5,1/25/2009 0:00
570727,307251,4,1/25/2009 0:00
1142649,263496,5,1/25/2009 0:00
52487,260007,5,1/25/2009 0:00
632462,53645,4,1/25/2009 0:00
324310,4633,4,1/26/2009 0:00
482849,345077,4,1/26/2009 0:00
552482,235296,5,1/26/2009 0:00
412541,208824,5,1/26/2009 0:00
645143,181368,5,1/26/2009 0:00
482849,336804,4,1/26/2009 0:00
125266,306759,1,1/26/2009 0:00
469417,350417,5,1/26/2009 0:00
306542,351174,5,1/27/2009 0:00
1119948,351864,4,1/27/2009 0:00
1535,276117,3,1/27/2009 0:00
214973,329377,5,1/27/2009 0:00
549893,315805,5,1/27/2009 0:00
279952,82012,5,1/27/2009 0:00
245631,161019,5,1/27/2009 0:00
658792,4177,5,1/27/2009 0:00
566751,182249,4,1/28/2009 0:00
1147519,336495,1,1/28/2009 0:00
1131668,351171,4,1/28/2009 0:00
827032,279503,5,1/28/2009 0:00
771469,261296,5,1/28/2009 0:00
298199,350482,2,1/28/2009 0:00
144140,89607,5,1/28/2009 0:00
622213,338207,0,1/28/2009 0:00
928411,133307,5,1/28/2009 0:00
1141384,352660,0,1/28/2009 0:00
1051748,338778,5,1/28/2009 0:00
518707,347358,4,1/28/2009 0:00
438204,262277,5,1/29/2009 0:00
791558,304492,5,1/29/2009 0:00
317719,16129,5,1/29/2009 0:00
36835,321063,4,1/29/2009 0:00
858709,352772,4,1/29/2009 0:00
551345,32437,5,1/29/2009 0:00
529278,108758,5,1/29/2009 0:00
696989,293550,5,1/29/2009 0:00
1063227,189814,1,1/29/2009 0:00
887204,145864,5,1/29/2009 0:00
180506,278282,4,1/30/2009 0:00
947932,309070,5,1/30/2009 0:00
416191,78095,4,1/30/2009 0:00
416191,328999,5,1/30/2009 0:00
640173,203452,0,1/31/2009 0:00
205394,343333,3,1/31/2009 0:00
446297,273326,5,1/31/2009 0:00
1151696,350012,5,1/31/2009 0:00
301487,236390,5,1/31/2009 0:00
759732,3336,5,1/31/2009 0:00
277825,231059,4,1/31/2009 0:00
1041450,81663,5,1/31/2009 0:00
538578,239731,5,1/31/2009 0:00
1151665,271893,5,1/31/2009 0:00
1085836,252461,5,1/31/2009 0:00
328085,320502,0,1/31/2009 0:00
230412,341336,5,1/31/2009 0:00
61525,285203,5,1/31/2009 0:00
537039,187656,5,1/31/2009 0:00
553587,116557,4,2/1/2009 0:00
99994,235324,4,2/1/2009 0:00
458756,69344,4,2/1/2009 0:00
316921,350828,5,2/1/2009 0:00
13593,252892,5,2/1/2009 0:00
65197,346191,5,2/1/2009 0:00
15502,239608,5,2/1/2009 0:00
757046,344886,5,2/1/2009 0:00
553054,349343,5,2/1/2009 0:00
1031671,332434,5,2/1/2009 0:00
629505,134074,5,2/1/2009 0:00
27163,352714,4,2/2/2009 0:00
650938,347814,4,2/2/2009 0:00
479336,121890,4,2/2/2009 0:00
565663,84267,4,2/2/2009 0:00
435663,157498,2,2/2/2009 0:00
767039,307214,5,2/2/2009 0:00
426156,320814,5,2/2/2009 0:00
509594,130336,4,2/2/2009 0:00
1050605,251572,5,2/2/2009 0:00
1031301,12607,4,2/2/2009 0:00
497152,230000,5,2/2/2009 0:00
191047,120308,5,2/2/2009 0:00
1050605,251581,5,2/2/2009 0:00
716117,42926,5,2/3/2009 0:00
620718,334022,5,2/3/2009 0:00
87957,310287,5,2/3/2009 0:00
128473,352967,5,2/3/2009 0:00
954736,342917,5,2/3/2009 0:00
844613,335134,4,2/3/2009 0:00
201854,339025,3,2/4/2009 0:00
930286,133749,5,2/4/2009 0:00
798353,223819,4,2/4/2009 0:00
1113965,18558,5,2/4/2009 0:00
362755,244758,5,2/4/2009 0:00
517578,353934,5,2/4/2009 0:00
448086,143455,5,2/5/2009 0:00
1030681,146276,3,2/5/2009 0:00
753126,294642,4,2/5/2009 0:00
373245,125544,5,2/5/2009 0:00
832768,290561,5,2/5/2009 0:00
967098,75083,5,2/5/2009 0:00
504185,353978,0,2/5/2009 0:00
924702,274076,5,2/5/2009 0:00
205483,326580,5,2/5/2009 0:00
138911,18351,0,2/5/2009 0:00
82568,281378,4,2/5/2009 0:00
417511,10862,5,2/5/2009 0:00
865653,172351,5,2/5/2009 0:00
308876,323400,5,2/6/2009 0:00
1044653,184210,4,2/6/2009 0:00
183232,348979,4,2/6/2009 0:00
522962,348551,5,2/6/2009 0:00
254070,233227,5,2/7/2009 0:00
1027388,266105,3,2/7/2009 0:00
313815,8629,4,2/7/2009 0:00
506344,286116,5,2/7/2009 0:00
868170,305917,0,2/7/2009 0:00
518411,288281,5,2/7/2009 0:00
181638,179666,5,2/7/2009 0:00
226069,270528,1,2/8/2009 0:00
792051,341456,5,2/8/2009 0:00
324310,215745,4,2/8/2009 0:00
792051,174619,5,2/8/2009 0:00
1021716,258425,5,2/8/2009 0:00
425559,273907,5,2/8/2009 0:00
1136876,117141,4,2/8/2009 0:00
565650,277791,5,2/8/2009 0:00
1039543,337360,5,2/8/2009 0:00
726003,6648,5,2/8/2009 0:00
416684,350581,4,2/8/2009 0:00
209983,346940,4,2/8/2009 0:00
226069,220838,5,2/8/2009 0:00
184665,350188,5,2/8/2009 0:00
277127,346610,5,2/8/2009 0:00
113941,346658,5,2/9/2009 0:00
267253,165683,5,2/9/2009 0:00
581006,194708,5,2/9/2009 0:00
676571,199814,4,2/9/2009 0:00
724218,328079,5,2/9/2009 0:00
943819,354640,0,2/9/2009 0:00
495851,348381,3,2/10/2009 0:00
1155661,273301,5,2/10/2009 0:00
934536,349230,4,2/10/2009 0:00
793825,327924,5,2/10/2009 0:00
225039,108758,4,2/10/2009 0:00
770104,347739,4,2/10/2009 0:00
753167,303545,5,2/10/2009 0:00
1131068,306435,4,2/10/2009 0:00
1041450,78344,4,2/10/2009 0:00
520002,315429,5,2/10/2009 0:00
58931,144154,5,2/10/2009 0:00
274057,171484,5,2/10/2009 0:00
1166335,190885,5,2/11/2009 0:00
456799,170900,5,2/11/2009 0:00
799733,183997,1,2/11/2009 0:00
736108,307380,5,2/11/2009 0:00
979733,326865,5,2/11/2009 0:00
662071,10218,5,2/11/2009 0:00
138051,214543,4,2/12/2009 0:00
962101,164393,0,2/12/2009 0:00
363420,282009,5,2/12/2009 0:00
739360,354591,0,2/12/2009 0:00
972829,249827,4,2/12/2009 0:00
1044552,277357,5,2/13/2009 0:00
162775,355460,5,2/13/2009 0:00
215781,104007,4,2/13/2009 0:00
321796,350471,3,2/13/2009 0:00
843999,300286,5,2/13/2009 0:00
1073245,350876,4,2/13/2009 0:00
206705,123527,5,2/14/2009 0:00
317844,110369,0,2/14/2009 0:00
317844,355674,0,2/14/2009 0:00
158866,29934,5,2/14/2009 0:00
617558,339251,5,2/14/2009 0:00
414777,355425,5,2/14/2009 0:00
463435,143144,5,2/15/2009 0:00
56392,154766,5,2/15/2009 0:00
31550,285087,5,2/15/2009 0:00
37636,326554,4,2/15/2009 0:00
745305,329586,3,2/15/2009 0:00
86244,180414,4,2/15/2009 0:00
753509,308029,4,2/15/2009 0:00
212478,225924,4,2/15/2009 0:00
708539,257748,5,2/15/2009 0:00
232107,202165,5,2/15/2009 0:00
449102,214892,5,2/15/2009 0:00
383853,290628,4,2/15/2009 0:00
636472,302847,5,2/16/2009 0:00
1159188,353709,5,2/16/2009 0:00
199839,304042,4,2/16/2009 0:00
932309,167637,3,2/16/2009 0:00
1103522,343111,4,2/16/2009 0:00
1097313,356074,3,2/16/2009 0:00
62103,315161,5,2/16/2009 0:00
169460,350351,5,2/16/2009 0:00
232190,283168,5,2/16/2009 0:00
288618,308893,5,2/16/2009 0:00
279698,353735,5,2/16/2009 0:00
710809,214543,5,2/16/2009 0:00
470799,308343,5,2/16/2009 0:00
1171738,313409,5,2/16/2009 0:00
802269,148825,4,2/17/2009 0:00
950099,331618,4,2/17/2009 0:00
102672,3754,5,2/17/2009 0:00
279140,102693,5,2/17/2009 0:00
461099,354788,5,2/17/2009 0:00
446623,105492,5,2/17/2009 0:00
618529,256119,4,2/17/2009 0:00
372395,298931,1,2/17/2009 0:00
789030,57309,5,2/17/2009 0:00
932309,327240,5,2/17/2009 0:00
175475,322063,5,2/17/2009 0:00
1160452,155594,0,2/17/2009 0:00
301443,241892,0,2/17/2009 0:00
937942,339840,5,2/17/2009 0:00
937942,277754,5,2/17/2009 0:00
1149293,263244,5,2/18/2009 0:00
1167988,356543,5,2/18/2009 0:00
332586,297240,0,2/18/2009 0:00
243941,230318,5,2/18/2009 0:00
1108749,353819,5,2/18/2009 0:00
95559,40137,5,2/18/2009 0:00
617517,289127,5,2/18/2009 0:00
171087,297945,4,2/18/2009 0:00
621402,201791,5,2/18/2009 0:00
1174629,295321,5,2/18/2009 0:00
153067,110959,5,2/18/2009 0:00
350938,317594,5,2/19/2009 0:00
301952,219626,5,2/19/2009 0:00
156891,201365,5,2/19/2009 0:00
1168302,353630,4,2/19/2009 0:00
330545,355203,5,2/20/2009 0:00
1117099,247900,5,2/20/2009 0:00
512988,127431,5,2/20/2009 0:00
634448,24272,5,2/20/2009 0:00
301443,53517,4,2/20/2009 0:00
996371,350588,0,2/21/2009 0:00
533785,322688,5,2/21/2009 0:00
348845,337176,5,2/21/2009 0:00
694188,313701,5,2/21/2009 0:00
647591,9686,5,2/21/2009 0:00
910726,96847,5,2/22/2009 0:00
371590,73824,5,2/22/2009 0:00
62005,93735,4,2/22/2009 0:00
956686,282012,5,2/22/2009 0:00
589254,83182,4,2/22/2009 0:00
141476,144136,4,2/23/2009 0:00
621626,328245,4,2/23/2009 0:00
354150,277408,5,2/23/2009 0:00
478309,263422,1,2/23/2009 0:00
1030616,356631,5,2/23/2009 0:00
1180182,327209,4,2/23/2009 0:00
746543,356845,5,2/23/2009 0:00
988070,304041,4,2/23/2009 0:00
763874,350406,3,2/23/2009 0:00
593042,344733,4,2/24/2009 0:00
965437,270970,4,2/24/2009 0:00
743548,286750,5,2/24/2009 0:00
340843,147822,4,2/24/2009 0:00
1182224,271688,5,2/24/2009 0:00
1116488,28896,5,2/24/2009 0:00
74732,357853,0,2/25/2009 0:00
884421,313287,5,2/25/2009 0:00
1168302,43754,4,2/25/2009 0:00
726934,282166,5,2/25/2009 0:00
309972,26245,4,2/25/2009 0:00
927957,141051,2,2/25/2009 0:00
571428,346380,4,2/26/2009 0:00
95522,220530,5,2/26/2009 0:00
224170,99145,5,2/26/2009 0:00
438475,177045,5,2/26/2009 0:00
855713,213014,5,2/26/2009 0:00
183524,272015,5,2/27/2009 0:00
1186060,253008,5,2/27/2009 0:00
511772,358047,5,2/27/2009 0:00
1048425,346209,3,2/27/2009 0:00
713027,298725,4,2/27/2009 0:00
172749,74702,0,2/27/2009 0:00
800399,232395,4,2/27/2009 0:00
58948,32003,5,2/27/2009 0:00
706764,289104,5,2/27/2009 0:00
451574,318276,4,2/27/2009 0:00
1185662,130147,5,2/27/2009 0:00
37862,161557,5,2/27/2009 0:00
1090100,357880,3,2/27/2009 0:00
1186128,347274,5,2/27/2009 0:00
753126,181380,5,2/28/2009 0:00
840701,356129,5,2/28/2009 0:00
136590,299738,5,2/28/2009 0:00
1116488,71003,4,2/28/2009 0:00
461283,99937,3,2/28/2009 0:00
445199,217031,5,2/28/2009 0:00
91715,347371,0,2/28/2009 0:00
1047810,26614,0,3/1/2009 0:00
555348,40072,5,3/1/2009 0:00
1052410,138258,4,3/1/2009 0:00
362755,301636,5,3/1/2009 0:00
329429,297393,4,3/1/2009 0:00
231054,285589,5,3/1/2009 0:00
799308,64375,5,3/1/2009 0:00
258798,163657,2,3/1/2009 0:00
1005123,138639,5,3/1/2009 0:00
1127012,349444,4,3/1/2009 0:00
525300,258950,3,3/1/2009 0:00
1030616,122743,2,3/2/2009 0:00
946272,342749,5,3/2/2009 0:00
1052781,337815,4,3/2/2009 0:00
752865,128188,5,3/2/2009 0:00
1186116,147172,4,3/2/2009 0:00
1189565,232737,5,3/2/2009 0:00
179252,358507,0,3/2/2009 0:00
914720,204723,5,3/2/2009 0:00
688254,355917,5,3/2/2009 0:00
362184,343219,5,3/3/2009 0:00
307532,320644,5,3/3/2009 0:00
381740,295448,4,3/3/2009 0:00
1124550,81157,5,3/4/2009 0:00
298801,341779,5,3/4/2009 0:00
525142,273261,5,3/4/2009 0:00
809311,341840,5,3/4/2009 0:00
1156666,275067,5,3/5/2009 0:00
728192,273458,5,3/5/2009 0:00
268519,162185,5,3/5/2009 0:00
553587,357052,2,3/5/2009 0:00
845562,348962,4,3/5/2009 0:00
872692,251501,5,3/5/2009 0:00
723192,225067,4,3/5/2009 0:00
358836,205068,4,3/5/2009 0:00
295947,41145,3,3/5/2009 0:00
269430,264565,5,3/6/2009 0:00
885979,299063,4,3/6/2009 0:00
535912,92535,4,3/6/2009 0:00
811728,7662,5,3/6/2009 0:00
301724,257203,3,3/6/2009 0:00
700544,266785,5,3/6/2009 0:00
1169153,285443,5,3/6/2009 0:00
114027,315739,4,3/6/2009 0:00
39713,46945,5,3/6/2009 0:00
461724,140185,4,3/6/2009 0:00
1167599,316520,0,3/7/2009 0:00
1194107,359246,5,3/7/2009 0:00
793825,148366,2,3/7/2009 0:00
379985,144385,5,3/7/2009 0:00
212268,29237,5,3/7/2009 0:00
50141,199742,5,3/7/2009 0:00
1183353,335589,5,3/7/2009 0:00
359820,53962,4,3/7/2009 0:00
29177,322854,5,3/8/2009 0:00
1186060,231396,5,3/8/2009 0:00
348934,28727,4,3/8/2009 0:00
270514,358989,5,3/8/2009 0:00
231671,359591,5,3/8/2009 0:00
518581,159843,1,3/8/2009 0:00
130513,116134,5,3/8/2009 0:00
694188,147454,1,3/8/2009 0:00
779318,280198,5,3/8/2009 0:00
423792,227731,4,3/8/2009 0:00
720932,340096,5,3/8/2009 0:00
412147,358418,5,3/9/2009 0:00
429710,82329,2,3/9/2009 0:00
426000,352073,5,3/9/2009 0:00
1189176,343942,4,3/9/2009 0:00
111899,358170,5,3/9/2009 0:00
88910,84520,0,3/9/2009 0:00
522505,57877,5,3/9/2009 0:00
1034078,132405,3,3/9/2009 0:00
572039,277406,5,3/10/2009 0:00
48263,357033,5,3/10/2009 0:00
622025,359970,0,3/10/2009 0:00
149415,88060,4,3/10/2009 0:00
1008704,353885,5,3/10/2009 0:00
1053766,177609,5,3/10/2009 0:00
1090100,141077,4,3/10/2009 0:00
224994,189512,3,3/10/2009 0:00
415291,251549,5,3/10/2009 0:00
961578,166047,4,3/10/2009 0:00
180956,311595,5,3/10/2009 0:00
766528,318247,4,3/10/2009 0:00
443912,338935,5,3/10/2009 0:00
677300,348407,4,3/10/2009 0:00
257654,359513,3,3/11/2009 0:00
634531,10877,5,3/11/2009 0:00
703332,297973,5,3/11/2009 0:00
942128,354088,5,3/11/2009 0:00
1011910,118346,4,3/11/2009 0:00
994822,359686,3,3/11/2009 0:00
567380,127027,5,3/11/2009 0:00
462184,325334,3,3/11/2009 0:00
801848,281800,5,3/11/2009 0:00
668110,220966,5,3/12/2009 0:00
911469,291809,4,3/12/2009 0:00
1200019,331442,5,3/12/2009 0:00
329304,36551,5,3/12/2009 0:00
965732,253160,5,3/12/2009 0:00
244082,2123,5,3/12/2009 0:00
1148684,127681,4,3/12/2009 0:00
1191756,358867,5,3/12/2009 0:00
571739,147280,4,3/12/2009 0:00
501082,222228,5,3/12/2009 0:00
179757,354655,4,3/12/2009 0:00
758568,357727,5,3/13/2009 0:00
482242,25945,0,3/13/2009 0:00
648093,305106,5,3/13/2009 0:00
482376,314491,4,3/13/2009 0:00
1025243,275873,5,3/13/2009 0:00
352132,349425,4,3/13/2009 0:00
772473,356604,5,3/13/2009 0:00
414146,176999,5,3/14/2009 0:00
120851,271004,5,3/14/2009 0:00
822808,179409,5,3/14/2009 0:00
467645,314950,5,3/14/2009 0:00
299046,149074,5,3/14/2009 0:00
95522,325151,4,3/14/2009 0:00
26715,350544,5,3/14/2009 0:00
739360,357992,4,3/14/2009 0:00
293131,75910,5,3/14/2009 0:00
63098,172543,5,3/15/2009 0:00
1137568,266581,5,3/15/2009 0:00
1117779,219931,0,3/15/2009 0:00
498082,107258,1,3/15/2009 0:00
894764,306083,4,3/15/2009 0:00
16667,293654,4,3/15/2009 0:00
628168,192159,4,3/15/2009 0:00
253021,174535,0,3/15/2009 0:00
1148618,30153,4,3/15/2009 0:00
507491,115848,5,3/15/2009 0:00
487999,293259,5,3/15/2009 0:00
244897,178545,5,3/15/2009 0:00
1168372,359003,3,3/16/2009 0:00
566005,86911,5,3/16/2009 0:00
929074,315285,5,3/16/2009 0:00
831444,357034,4,3/16/2009 0:00
394158,360881,4,3/16/2009 0:00
1133003,349570,4,3/16/2009 0:00
111393,290006,5,3/16/2009 0:00
40586,159445,5,3/16/2009 0:00
943383,361118,4,3/16/2009 0:00
1077944,103399,5,3/16/2009 0:00
1015752,181501,5,3/16/2009 0:00
548973,360643,5,3/16/2009 0:00
860314,298300,4,3/16/2009 0:00
455044,358786,4,3/17/2009 0:00
146486,252471,5,3/17/2009 0:00
944597,357476,5,3/17/2009 0:00
992464,358839,5,3/17/2009 0:00
572672,335164,5,3/17/2009 0:00
680726,160326,4,3/17/2009 0:00
917984,361083,5,3/18/2009 0:00
227932,290553,5,3/18/2009 0:00
974459,361230,3,3/18/2009 0:00
585430,358707,5,3/18/2009 0:00
62682,66840,5,3/18/2009 0:00
962353,243533,5,3/19/2009 0:00
198709,189545,1,3/19/2009 0:00
311660,339738,0,3/19/2009 0:00
381619,215775,5,3/19/2009 0:00
494853,344572,5,3/19/2009 0:00
28691,353459,2,3/19/2009 0:00
741659,361704,5,3/19/2009 0:00
663374,106766,5,3/19/2009 0:00
679759,320396,5,3/20/2009 0:00
757046,258039,5,3/20/2009 0:00
587675,337884,5,3/20/2009 0:00
679759,268515,5,3/20/2009 0:00
666270,9369,5,3/20/2009 0:00
1189565,59781,5,3/20/2009 0:00
886310,280572,5,3/20/2009 0:00
676723,349306,5,3/20/2009 0:00
865620,308579,5,3/21/2009 0:00
409106,357956,3,3/21/2009 0:00
1122150,359645,5,3/21/2009 0:00
28168,256006,4,3/21/2009 0:00
273604,109476,5,3/21/2009 0:00
231822,361345,0,3/21/2009 0:00
577671,35561,5,3/21/2009 0:00
1122150,347478,5,3/21/2009 0:00
713116,271049,4,3/21/2009 0:00
56000,324987,5,3/21/2009 0:00
518281,356129,5,3/21/2009 0:00
1120777,34940,4,3/21/2009 0:00
316094,325954,5,3/21/2009 0:00
451456,323752,5,3/21/2009 0:00
382464,314384,5,3/22/2009 0:00
477411,339533,4,3/22/2009 0:00
140655,35860,5,3/22/2009 0:00
1199744,124484,4,3/22/2009 0:00
254443,153676,4,3/22/2009 0:00
690287,201726,5,3/22/2009 0:00
536463,113658,5,3/22/2009 0:00
1212156,361120,5,3/22/2009 0:00
611630,350965,1,3/22/2009 0:00
851191,218699,5,3/22/2009 0:00
32143,323694,5,3/23/2009 0:00
718039,13791,5,3/23/2009 0:00
449887,259183,4,3/23/2009 0:00
744241,12471,5,3/23/2009 0:00
1204367,28293,5,3/23/2009 0:00
41630,169091,5,3/23/2009 0:00
1022279,63758,4,3/23/2009 0:00
811237,120309,5,3/23/2009 0:00
925024,362518,5,3/23/2009 0:00
743937,302224,0,3/23/2009 0:00
135363,301204,5,3/24/2009 0:00
282672,338171,5,3/24/2009 0:00
999917,308943,5,3/24/2009 0:00
1021631,121261,5,3/24/2009 0:00
165623,349157,4,3/24/2009 0:00
231679,344503,5,3/24/2009 0:00
118648,120700,2,3/24/2009 0:00
630047,257374,4,3/24/2009 0:00
178879,350896,5,3/24/2009 0:00
1008442,360556,5,3/24/2009 0:00
828089,169185,4,3/24/2009 0:00
1001007,230479,5,3/24/2009 0:00
486888,226022,4,3/24/2009 0:00
118898,179666,5,3/25/2009 0:00
757035,357017,5,3/25/2009 0:00
1208137,356810,5,3/25/2009 0:00
1208137,281693,5,3/25/2009 0:00
1097455,175837,4,3/25/2009 0:00
1140356,31536,5,3/25/2009 0:00
517066,71650,5,3/25/2009 0:00
369558,359572,5,3/25/2009 0:00
1180877,186335,5,3/25/2009 0:00
601015,114413,5,3/25/2009 0:00
287465,298091,4,3/25/2009 0:00
754827,259495,5,3/26/2009 0:00
683573,171753,5,3/26/2009 0:00
429544,208849,5,3/26/2009 0:00
429710,351280,5,3/26/2009 0:00
141701,362265,3,3/26/2009 0:00
913244,325270,5,3/26/2009 0:00
846311,290108,5,3/26/2009 0:00
308625,292269,0,3/26/2009 0:00
774409,155261,4,3/26/2009 0:00
63128,18736,5,3/26/2009 0:00
51089,295073,5,3/27/2009 0:00
294729,353447,4,3/27/2009 0:00
85573,363009,5,3/27/2009 0:00
919195,321761,5,3/27/2009 0:00
1204099,363038,5,3/27/2009 0:00
1062298,341278,4,3/27/2009 0:00
1021327,257783,4,3/28/2009 0:00
223456,356501,4,3/28/2009 0:00
634574,211990,5,3/28/2009 0:00
916455,215515,3,3/28/2009 0:00
1185154,362100,3,3/28/2009 0:00
337657,103824,5,3/28/2009 0:00
218699,253589,5,3/28/2009 0:00
728953,341898,5,3/28/2009 0:00
295705,256235,5,3/28/2009 0:00
401688,179624,3,3/28/2009 0:00
1063456,130903,5,3/28/2009 0:00
1168865,363119,4,3/28/2009 0:00
82363,271475,5,3/29/2009 0:00
472074,361203,5,3/29/2009 0:00
840768,269128,0,3/29/2009 0:00
1183327,344067,4,3/29/2009 0:00
352885,225057,5,3/29/2009 0:00
369558,357425,5,3/29/2009 0:00
919195,220848,5,3/29/2009 0:00
1018804,147311,5,3/29/2009 0:00
176591,239139,2,3/29/2009 0:00
326970,231060,5,3/30/2009 0:00
155488,99696,1,3/30/2009 0:00
889557,79249,4,3/30/2009 0:00
756627,339684,4,3/30/2009 0:00
696786,301548,5,3/30/2009 0:00
741659,358304,3,3/30/2009 0:00
12481,153601,5,3/30/2009 0:00
726484,355868,5,3/30/2009 0:00
1221394,192112,3,3/30/2009 0:00
1221394,13355,4,3/30/2009 0:00
79363,87998,5,3/30/2009 0:00
1135650,119820,5,3/31/2009 0:00
160246,360146,5,3/31/2009 0:00
589761,314119,5,3/31/2009 0:00
812244,294034,4,3/31/2009 0:00
782765,336219,3,3/31/2009 0:00
1222360,107517,5,3/31/2009 0:00
744643,284877,3,3/31/2009 0:00
1135650,178256,5,3/31/2009 0:00
593042,117592,5,3/31/2009 0:00
256768,241876,5,3/31/2009 0:00
356581,68020,5,3/31/2009 0:00
233638,171648,5,3/31/2009 0:00
729254,322753,5,3/31/2009 0:00
811237,3020,5,3/31/2009 0:00
270552,333256,5,3/31/2009 0:00
551498,290162,4,3/31/2009 0:00
252632,343972,5,4/1/2009 0:00
965110,195395,5,4/1/2009 0:00
545022,363710,4,4/1/2009 0:00
881152,359458,4,4/1/2009 0:00
381471,281559,5,4/1/2009 0:00
437200,362217,5,4/1/2009 0:00
479217,171041,5,4/1/2009 0:00
926229,285921,5,4/1/2009 0:00
479217,305215,1,4/1/2009 0:00
135566,44016,4,4/1/2009 0:00
557717,292580,4,4/1/2009 0:00
133564,163506,5,4/1/2009 0:00
733833,330757,5,4/2/2009 0:00
115108,116581,5,4/2/2009 0:00
190886,364071,5,4/2/2009 0:00
294764,154595,5,4/2/2009 0:00
804550,307644,4,4/2/2009 0:00
1100340,19745,5,4/2/2009 0:00
827911,260251,5,4/2/2009 0:00
1224527,352013,5,4/2/2009 0:00
122087,145736,5,4/2/2009 0:00
774287,260150,4,4/2/2009 0:00
706839,364074,5,4/2/2009 0:00
292175,335641,4,4/2/2009 0:00
1225366,309496,5,4/3/2009 0:00
858363,317984,4,4/3/2009 0:00
1225177,266183,5,4/3/2009 0:00
383103,326747,4,4/3/2009 0:00
299849,342423,4,4/3/2009 0:00
784827,272746,5,4/3/2009 0:00
513585,77983,5,4/4/2009 0:00
173306,166572,5,4/4/2009 0:00
376346,340034,2,4/4/2009 0:00
1028294,350658,4,4/4/2009 0:00
1188656,78297,4,4/4/2009 0:00
296050,363459,5,4/4/2009 0:00
712893,178204,4,4/4/2009 0:00
904483,309978,0,4/5/2009 0:00
957313,116853,5,4/5/2009 0:00
268515,362733,5,4/5/2009 0:00
507160,254391,0,4/5/2009 0:00
238957,363811,1,4/5/2009 0:00
823814,117252,5,4/5/2009 0:00
569951,271689,4,4/5/2009 0:00
174722,362602,5,4/5/2009 0:00
1201451,363217,5,4/5/2009 0:00
252636,319249,5,4/5/2009 0:00
1228424,334921,5,4/6/2009 0:00
1099127,252919,5,4/6/2009 0:00
